Transcript.ID GC_content length CNCI PLEK CPC2 PLncPRO Transdecoder
TRINITY_DN15561_c0_g1_i6 0.40688575899843504 1278 coding coding coding 1 5prime_partial
TRINITY_DN15561_c0_g1_i7 0.3983739837398374 1476 coding coding coding 1 5prime_partial
TRINITY_DN15561_c0_g1_i2 0.41968430826369546 1077 coding coding coding 1 5prime_partial
TRINITY_DN15561_c0_g1_i3 0.4344344344344344 999 coding coding coding 1 5prime_partial
TRINITY_DN15520_c0_g1_i3 0.4153616703952274 2682 coding coding coding 1 complete
TRINITY_DN15566_c0_g1_i1 0.42630155510480056 2958 coding coding coding 1 complete
TRINITY_DN15566_c0_g1_i2 0.44499178981937604 3045 coding coding coding 1 complete
TRINITY_DN15584_c0_g1_i4 0.3646080760095012 6736 coding coding coding 1 complete
TRINITY_DN15584_c0_g1_i6 0.3634741225461035 6724 coding coding coding 1 complete
TRINITY_DN15584_c0_g1_i1 0.3508072553318716 5017 coding coding coding 1 complete
TRINITY_DN15584_c0_g1_i2 0.364069006543724 6724 coding coding coding 1 complete
TRINITY_DN15584_c0_g1_i3 0.3640142517814727 6736 coding coding coding 1 complete
TRINITY_DN15603_c0_g1_i4 0.41556576680068924 3482 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i5 0.4131468531468531 3575 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i7 0.4153757888697648 3486 coding coding coding 1 complete
TRINITY_DN15603_c0_g1_i1 0.4169510807736064 3516 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i3 0.4150263376767397 3607 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i8 0.4115007012622721 3565 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i9 0.4271771771771772 2664 coding coding coding 1 3prime_partial
TRINITY_DN15603_c0_g1_i17 0.41279226014512227 3721 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i15 0.4158215010141988 3451 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i12 0.4161490683229814 3542 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i13 0.41323692992213573 3596 coding coding coding 1 5prime_partial
TRINITY_DN15603_c0_g1_i10 0.4154868535105461 3461 coding coding coding 1 5prime_partial
TRINITY_DN15636_c2_g1_i2 0.3969594594594595 2368 coding coding coding 1 3prime_partial
TRINITY_DN15636_c2_g1_i3 0.40051347881899874 2337 coding coding coding 1 complete
TRINITY_DN15636_c2_g1_i1 0.4057507987220447 1565 coding coding coding 1 3prime_partial
TRINITY_DN15636_c2_g1_i6 0.3996576807873342 2337 coding coding coding 1 complete
TRINITY_DN15636_c2_g1_i4 0.39780405405405406 2368 coding coding coding 1 3prime_partial
TRINITY_DN15636_c2_g1_i5 0.3969594594594595 2368 coding coding coding 1 complete
TRINITY_DN15612_c1_g1_i3 0.39873817034700315 3170 coding coding coding 1 complete
TRINITY_DN15612_c1_g1_i2 0.40168276721720164 3209 coding coding coding 1 complete
TRINITY_DN15639_c19_g1_i1 0.4850590687977762 1439 coding coding coding 1 complete
TRINITY_DN15641_c0_g1_i5 0.39732142857142855 2688 coding coding coding 1 complete
TRINITY_DN15620_c0_g2_i12 0.38674435542607427 1373 coding coding coding 1 complete
TRINITY_DN15621_c0_g1_i1 0.4180327868852459 1342 coding coding coding 1 complete
TRINITY_DN15621_c0_g1_i2 0.41660752306600424 1409 coding coding coding 1 complete
TRINITY_DN15777_c0_g1_i5 0.5542986425339367 884 coding coding coding 1 5prime_partial
TRINITY_DN15777_c0_g1_i6 0.5518072289156627 830 coding coding coding 1 5prime_partial
TRINITY_DN15701_c0_g2_i1 0.41141586360266863 1349 coding coding coding 1 complete
TRINITY_DN15701_c0_g2_i3 0.4103139013452915 1338 coding coding coding 1 complete
TRINITY_DN15790_c0_g1_i1 0.3991119881598421 2027 coding coding coding 1 complete
TRINITY_DN15731_c0_g1_i4 0.38058114812189936 1411 coding coding coding 1 complete
TRINITY_DN15731_c0_g1_i2 0.3713147410358566 1255 coding coding coding 1 complete
TRINITY_DN15731_c0_g1_i3 0.38145789101203115 1413 coding coding coding 1 complete
TRINITY_DN15736_c0_g1_i2 0.3871517907902217 1759 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i4 0.41156328197023573 7593 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i5 0.4100838027201539 7279 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i6 0.41205507924136137 7698 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i1 0.41171844278411324 7629 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i2 0.4120864461045891 7496 coding coding coding 1 complete
TRINITY_DN15765_c0_g1_i3 0.4117647058823529 7582 coding coding coding 1 complete
TRINITY_DN15737_c0_g1_i4 0.3886110042323971 2599 coding coding coding 1 complete
TRINITY_DN15737_c0_g1_i6 0.4071000461041955 2169 coding coding coding 1 complete
TRINITY_DN15737_c0_g1_i2 0.39705882352941174 1972 coding coding coding 1 complete
TRINITY_DN15737_c0_g1_i3 0.3969957081545064 2796 coding coding coding 1 complete
TRINITY_DN15758_c0_g1_i4 0.40834845735027225 2204 coding coding coding 1 complete
TRINITY_DN15758_c0_g1_i6 0.38846421125781794 1439 coding coding coding 1 5prime_partial
TRINITY_DN15758_c0_g1_i7 0.4305464121132324 1519 coding coding coding 1 3prime_partial
TRINITY_DN15758_c0_g1_i3 0.4074909747292419 2216 coding coding coding 1 complete
TRINITY_DN15813_c1_g1_i1 0.5385934819897084 3498 coding coding coding 1 complete
TRINITY_DN15813_c1_g1_i2 0.5423529411764706 3400 coding coding coding 1 complete
TRINITY_DN15867_c0_g2_i1 0.3995360974195419 3449 coding coding coding 1 complete
TRINITY_DN15867_c0_g2_i3 0.40248842592592593 3456 coding coding coding 1 complete
TRINITY_DN15867_c0_g2_i2 0.4003532528701796 3397 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i4 0.4187393526405451 2935 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i6 0.42209427851745235 2779 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i7 0.41097000810591733 3701 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i1 0.40484429065743943 4046 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i3 0.4148970924534466 3061 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i9 0.4179001721170396 2905 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i12 0.4139576498657918 3353 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i10 0.41741555624418963 3227 coding coding coding 1 complete
TRINITY_DN15886_c0_g1_i11 0.4115132516386435 3509 coding coding coding 1 complete
TRINITY_DN15832_c0_g1_i1 0.4216949152542373 2950 coding coding coding 1 complete
TRINITY_DN15832_c0_g1_i2 0.41867753055468504 3191 coding coding coding 1 complete
TRINITY_DN15875_c0_g1_i2 0.35831960461285006 1214 coding coding coding 1 internal
TRINITY_DN15826_c0_g1_i1 0.4365482233502538 394 coding coding coding 1 5prime_partial
TRINITY_DN15826_c2_g1_i1 0.45543071161048687 1335 coding coding coding 1 3prime_partial
TRINITY_DN15814_c0_g1_i4 0.40022172949002216 1804 coding coding coding 1 complete
TRINITY_DN15814_c0_g1_i3 0.4022038567493113 1815 coding coding coding 1 complete
TRINITY_DN15844_c0_g1_i4 0.41482194417709334 1039 coding coding coding 1 complete
TRINITY_DN15870_c0_g1_i1 0.3746589875719915 3299 coding coding coding 1 complete
TRINITY_DN15870_c0_g1_i2 0.3890892696122633 2218 coding coding coding 1 complete
TRINITY_DN15870_c0_g1_i3 0.3855601042054336 2687 coding coding coding 1 complete
TRINITY_DN15827_c0_g1_i1 0.43592330978809285 991 coding coding coding 1 internal
TRINITY_DN15827_c0_g2_i1 0.4118412491867274 1537 coding coding coding 1 3prime_partial
TRINITY_DN15827_c0_g2_i2 0.41890080428954424 1492 coding coding coding 1 internal
TRINITY_DN15894_c0_g1_i2 0.39210747271200674 1191 coding coding coding 1 complete
TRINITY_DN15894_c0_g2_i1 0.4026104417670683 996 coding coding coding 1 complete
TRINITY_DN15876_c0_g2_i1 0.5151133501259446 794 coding coding coding 1 5prime_partial
TRINITY_DN15838_c0_g2_i3 0.43454038997214484 2154 coding coding coding 1 complete
TRINITY_DN15838_c0_g2_i4 0.4357253484770263 1937 coding coding coding 1 complete
TRINITY_DN15889_c0_g1_i1 0.4386792452830189 636 coding coding coding 1 5prime_partial
TRINITY_DN15889_c0_g1_i2 0.437403400309119 647 coding coding coding 1 5prime_partial
TRINITY_DN15968_c1_g3_i2 0.5061349693251533 1304 coding coding coding 1 3prime_partial
TRINITY_DN15999_c0_g1_i6 0.336433481601294 2473 coding coding coding 1 complete
TRINITY_DN15999_c0_g1_i1 0.3501498501498502 2002 coding coding coding 1 complete
TRINITY_DN15919_c0_g2_i1 0.4294716432380029 4126 coding coding coding 1 complete
TRINITY_DN15919_c0_g2_i7 0.43035619351408827 3762 coding coding coding 1 complete
TRINITY_DN15919_c0_g2_i6 0.4306040268456376 3725 coding coding coding 1 complete
TRINITY_DN15976_c0_g1_i4 0.49311163895486937 2105 coding coding coding 1 complete
TRINITY_DN15976_c0_g1_i1 0.490205223880597 2144 coding coding coding 1 complete
TRINITY_DN15905_c0_g1_i1 0.44886363636363635 880 coding coding coding 1 5prime_partial
TRINITY_DN15905_c0_g1_i2 0.4376930998970134 971 coding coding coding 1 internal
TRINITY_DN15967_c2_g1_i2 0.45403899721448465 359 coding coding coding 1 5prime_partial
TRINITY_DN15926_c0_g1_i2 0.411068281938326 3632 coding coding coding 1 complete
TRINITY_DN15916_c0_g1_i12 0.4494301994301994 1404 coding coding coding 1 complete
TRINITY_DN15913_c0_g1_i1 0.46380697050938335 1492 coding coding coding 1 complete
TRINITY_DN15913_c0_g1_i2 0.47172512526843235 1397 coding coding coding 1 complete
TRINITY_DN15952_c0_g3_i4 0.3901639344262295 1525 coding coding coding 1 complete
TRINITY_DN15952_c0_g3_i2 0.391506303915063 1507 coding coding coding 1 complete
TRINITY_DN15952_c0_g3_i3 0.4241781548250265 943 coding coding coding 1 complete
TRINITY_DN16028_c0_g1_i1 0.4287454323995128 821 coding coding coding 1 complete
TRINITY_DN16084_c1_g1_i1 0.42757417102966844 573 coding coding coding 1 5prime_partial
TRINITY_DN16085_c0_g1_i4 0.39457567804024496 2286 coding coding coding 1 complete
TRINITY_DN16085_c0_g1_i1 0.39399216369177187 2297 coding coding coding 1 complete
TRINITY_DN16110_c2_g1_i1 0.38872651356993737 2395 coding coding coding 1 complete
TRINITY_DN16124_c0_g1_i3 0.37902775190910787 5369 coding coding coding 1 complete
TRINITY_DN16176_c0_g1_i1 0.48896434634974534 1178 coding coding coding 1 5prime_partial
TRINITY_DN16127_c0_g1_i4 0.42383059418457647 3164 coding coding coding 1 complete
TRINITY_DN16127_c0_g1_i1 0.42592592592592593 3078 coding coding coding 1 complete
TRINITY_DN16127_c0_g1_i2 0.4258831297457907 3029 coding coding coding 1 complete
TRINITY_DN16127_c0_g1_i3 0.39222829386763813 1647 coding coding coding 1 complete
TRINITY_DN16126_c1_g1_i7 0.49516908212560384 414 coding coding coding 1 5prime_partial
TRINITY_DN16126_c2_g1_i2 0.46268280383257693 3966 coding coding coding 1 3prime_partial
TRINITY_DN16126_c2_g1_i6 0.46343923348461924 3966 coding coding coding 1 3prime_partial
TRINITY_DN16104_c0_g1_i2 0.3819379115710254 1063 coding coding coding 1 complete
TRINITY_DN16165_c0_g1_i1 0.4233128834355828 978 coding coding coding 1 3prime_partial
TRINITY_DN16190_c0_g1_i5 0.4735764793449944 5374 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i6 0.48418491484184917 3699 coding coding coding 1 3prime_partial
TRINITY_DN16190_c0_g1_i7 0.4752550056667926 5294 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i1 0.47487721949376654 5294 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i2 0.4719301725848046 5041 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i8 0.47310243183493 5428 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i15 0.4730152882667158 5429 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i12 0.47879508521601266 5046 coding coding coding 1 complete
TRINITY_DN16190_c0_g1_i11 0.46965317919075145 5536 coding coding coding 1 complete
TRINITY_DN16152_c0_g3_i2 0.38755111313039525 2201 coding coding coding 1 complete
TRINITY_DN16120_c0_g1_i1 0.44957472660996356 823 coding coding coding 1 complete
TRINITY_DN16134_c0_g1_i2 0.4156010230179028 1564 coding coding coding 1 3prime_partial
TRINITY_DN16109_c0_g1_i1 0.43302752293577984 1090 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i4 0.3957597173144876 1698 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i5 0.3953623188405797 1725 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i6 0.383025027203482 1838 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i1 0.38284182305630027 1865 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i2 0.38536060279870826 929 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i3 0.38049853372434017 1364 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i8 0.3803019410496046 1391 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i9 0.3915997529339098 1619 coding coding coding 1 complete
TRINITY_DN16195_c0_g1_i10 0.39195979899497485 1592 coding coding coding 1 complete
TRINITY_DN16174_c0_g1_i2 0.43305785123966944 605 coding coding coding 1 complete
TRINITY_DN16174_c0_g1_i3 0.41578327444051827 849 coding coding coding 1 complete
TRINITY_DN16221_c0_g1_i3 0.45037220843672454 806 coding coding coding 1 5prime_partial
TRINITY_DN16206_c0_g1_i4 0.43795620437956206 1918 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i6 0.403194390338917 2567 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i7 0.43179587831207067 2038 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i3 0.44672131147540983 1708 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i8 0.40280483054148813 2567 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i10 0.43982494529540483 1828 coding coding coding 1 complete
TRINITY_DN16206_c0_g1_i11 0.446135831381733 1708 coding coding coding 1 complete
TRINITY_DN16205_c0_g1_i1 0.4010204081632653 1960 coding coding coding 1 complete
TRINITY_DN16205_c0_g1_i2 0.3898916967509025 2216 coding coding coding 1 complete
TRINITY_DN16268_c0_g1_i5 0.41284916201117317 1790 coding coding coding 1 complete
TRINITY_DN16268_c0_g1_i6 0.41352549889135254 1804 coding coding coding 1 complete
TRINITY_DN16268_c0_g1_i1 0.4141315014720314 1019 coding coding coding 1 complete
TRINITY_DN16268_c0_g1_i3 0.4091700522344748 1723 coding coding coding 1 complete
TRINITY_DN16211_c0_g1_i2 0.4704271631982475 1826 coding coding coding 1 3prime_partial
TRINITY_DN16211_c0_g1_i3 0.47093649085037675 1858 coding coding coding 1 3prime_partial
TRINITY_DN16278_c0_g1_i1 0.459603289791969 2067 coding coding coding 1 complete
TRINITY_DN16275_c2_g1_i2 0.4182795698924731 930 coding coding coding 1 5prime_partial
TRINITY_DN16275_c2_g1_i9 0.3907766990291262 2060 coding coding coding 1 complete
TRINITY_DN16275_c2_g1_i10 0.40600667408231367 1798 coding coding coding 1 complete
TRINITY_DN16213_c0_g1_i4 0.4219499200852424 1877 coding coding coding 1 complete
TRINITY_DN16213_c0_g1_i1 0.4163754368447329 2003 coding coding coding 1 complete
TRINITY_DN16213_c0_g1_i2 0.416 2000 coding coding coding 1 complete
TRINITY_DN16217_c1_g1_i2 0.4421657095980312 1219 coding coding coding 1 complete
TRINITY_DN16256_c0_g1_i4 0.4274527867342239 2171 coding coding coding 1 complete
TRINITY_DN16256_c0_g1_i5 0.427154046997389 1915 coding coding coding 1 3prime_partial
TRINITY_DN16256_c0_g1_i6 0.4306771073238139 2171 coding coding coding 1 complete
TRINITY_DN16256_c0_g1_i1 0.42516161113873696 2011 coding coding coding 1 3prime_partial
TRINITY_DN16256_c0_g1_i3 0.4300373134328358 2144 coding coding coding 1 complete
TRINITY_DN16256_c0_g1_i8 0.4287206266318538 1915 coding coding coding 1 3prime_partial
TRINITY_DN16256_c0_g1_i11 0.4269921695071396 2171 coding coding coding 1 complete
TRINITY_DN16239_c0_g2_i1 0.3977272727272727 1232 coding coding coding 1 complete
TRINITY_DN16239_c0_g2_i2 0.38451668092386654 2338 coding coding coding 1 complete
TRINITY_DN16288_c0_g1_i1 0.43537999141262346 2329 coding coding coding 1 3prime_partial
TRINITY_DN16280_c0_g1_i3 0.46659597030752914 943 coding coding coding 1 complete
TRINITY_DN16255_c0_g1_i2 0.4522144522144522 1287 coding coding coding 1 complete
TRINITY_DN16395_c0_g4_i3 0.40402752995156765 3923 coding coding coding 1 complete
TRINITY_DN16395_c0_g4_i1 0.4027960960168821 3791 coding coding coding 1 complete
TRINITY_DN16362_c0_g1_i1 0.40179989412387507 1889 coding coding coding 1 complete
TRINITY_DN16363_c0_g1_i1 0.4003322259136213 1806 coding coding coding 1 complete
TRINITY_DN16363_c3_g2_i5 0.41026554981286756 5611 coding coding coding 1 complete
TRINITY_DN16363_c2_g1_i9 0.46199701937406856 671 coding coding coding 1 complete
TRINITY_DN16363_c2_g1_i13 0.45724907063197023 807 coding coding coding 1 complete
TRINITY_DN16321_c0_g1_i1 0.3815406976744186 1376 coding coding coding 1 complete
TRINITY_DN16321_c0_g1_i2 0.3693029490616622 1492 coding coding coding 1 complete
TRINITY_DN16333_c0_g1_i1 0.4214586255259467 1426 coding coding coding 1 complete
TRINITY_DN16332_c0_g1_i1 0.4250168123739072 1487 coding coding coding 1 complete
TRINITY_DN16332_c0_g1_i2 0.418646080760095 1684 coding coding coding 1 complete
TRINITY_DN16332_c0_g1_i3 0.4181922196796339 1748 coding coding coding 1 complete
TRINITY_DN16357_c0_g2_i1 0.440419447092469 1049 coding coding coding 1 internal
TRINITY_DN16474_c0_g2_i1 0.41234918381831087 1409 coding coding coding 1 complete
TRINITY_DN16476_c0_g1_i5 0.4115876598946576 1329 coding coding coding 1 complete
TRINITY_DN16476_c0_g1_i6 0.4129586260733802 1281 coding coding coding 1 complete
TRINITY_DN16476_c0_g1_i7 0.41212956581667815 1451 coding coding coding 1 complete
TRINITY_DN16476_c0_g1_i1 0.41704374057315236 1326 coding coding coding 1 complete
TRINITY_DN16476_c0_g1_i2 0.4109406270847232 1499 coding coding coding 1 complete
TRINITY_DN16404_c0_g1_i10 0.44333333333333336 600 coding coding coding 1 complete
TRINITY_DN16403_c0_g1_i1 0.45897644191714054 2462 coding coding coding 1 complete
TRINITY_DN16403_c0_g1_i2 0.46116107931316436 2446 coding coding coding 1 complete
TRINITY_DN16449_c0_g2_i4 0.4671457905544148 1948 coding coding coding 1 complete
TRINITY_DN16427_c0_g1_i4 0.4030813328556073 2791 coding coding coding 1 complete
TRINITY_DN16427_c0_g1_i5 0.4045368620037807 2645 coding coding coding 1 complete
TRINITY_DN16427_c0_g1_i2 0.40275813295615276 2828 coding coding coding 1 complete
TRINITY_DN16491_c0_g1_i1 0.36901865369018655 1233 coding coding coding 1 complete
TRINITY_DN16485_c0_g1_i6 0.4045307443365696 1236 coding coding coding 1 complete
TRINITY_DN16420_c0_g1_i4 0.4254007398273736 2433 coding coding coding 1 3prime_partial
TRINITY_DN16401_c0_g1_i4 0.4322097378277154 1335 coding coding coding 1 complete
TRINITY_DN16401_c0_g1_i7 0.4340448823207444 1827 coding coding coding 1 complete
TRINITY_DN16401_c0_g1_i2 0.405644714997233 1807 coding coding coding 1 complete
TRINITY_DN16401_c0_g1_i3 0.4117280099812851 1603 coding coding coding 1 complete
TRINITY_DN16401_c0_g1_i8 0.4263565891472868 1419 coding coding coding 1 complete
TRINITY_DN16488_c0_g1_i2 0.4252173913043478 2300 coding coding coding 1 complete
TRINITY_DN16478_c0_g2_i2 0.39569206222576786 2507 coding coding coding 1 complete
TRINITY_DN16478_c0_g2_i4 0.39264828738512947 2394 coding coding coding 1 complete
TRINITY_DN16584_c0_g1_i1 0.44925742574257427 808 coding coding coding 1 5prime_partial
TRINITY_DN16509_c1_g2_i1 0.4116504854368932 1545 coding coding coding 1 complete
TRINITY_DN16508_c0_g2_i1 0.4336787564766839 1930 coding coding coding 1 complete
TRINITY_DN16587_c1_g1_i1 0.471161657189277 1231 coding coding coding 1 complete
TRINITY_DN16533_c0_g1_i4 0.39399538106235565 2165 coding coding coding 1 5prime_partial
TRINITY_DN16533_c0_g1_i1 0.39459211732355637 2182 coding coding coding 1 5prime_partial
